,title,price,link
232,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 5 125U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, Intel Graphics, 1080p FHD IR Camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0015TU  ","72,990",https://amazon.in//HP-Pavilion-Enhanced-Graphics-af0015TU/dp/B0D268HBQY/ref=sr_1_306?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.uJ_iujapPHSkib1Odd-61KqDU3afVNkN-rB-4O028uypLk0US7CkKjjjBLEj7Dna29U3tAxKcUfZ0pblTlVH5bKP4gFKhM3G_fUo2udZv6UwAmZWdkz8NW9aa11k66K0OjPI_lJG-UXMcGON7nqV4bZqNQp_MTSU8TwrJmCn9We9lru2OTQqwFY1FiPlSltUA4UnvfulosBQmW6Kq7U16wPT3dSBIOrV_wJfsbKPo9s.UZIK3uPzviKEg9IrNtgni2Q6Is5XL3jXofNvfRj_25Y&dib_tag=se&keywords=laptop&qid=1723796540&sprefix=laptop%2Caps%2C217&sr=8-306
233,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  ","19,490",https://amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_90?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-90
234,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W  ","92,990",https://amazon.in//ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_307?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.uJ_iujapPHSkib1Odd-61KqDU3afVNkN-rB-4O028uypLk0US7CkKjjjBLEj7Dna29U3tAxKcUfZ0pblTlVH5bKP4gFKhM3G_fUo2udZv6UwAmZWdkz8NW9aa11k66K0OjPI_lJG-UXMcGON7nqV4bZqNQp_MTSU8TwrJmCn9We9lru2OTQqwFY1FiPlSltUA4UnvfulosBQmW6Kq7U16wPT3dSBIOrV_wJfsbKPo9s.UZIK3uPzviKEg9IrNtgni2Q6Is5XL3jXofNvfRj_25Y&dib_tag=se&keywords=laptop&qid=1723796540&sprefix=laptop%2Caps%2C217&sr=8-307
235,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02LIN  ","48,430",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JFA02LIN/dp/B0CWMG9N7W/ref=sr_1_308?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.uJ_iujapPHSkib1Odd-61KqDU3afVNkN-rB-4O028uypLk0US7CkKjjjBLEj7Dna29U3tAxKcUfZ0pblTlVH5bKP4gFKhM3G_fUo2udZv6UwAmZWdkz8NW9aa11k66K0OjPI_lJG-UXMcGON7nqV4bZqNQp_MTSU8TwrJmCn9We9lru2OTQqwFY1FiPlSltUA4UnvfulosBQmW6Kq7U16wPT3dSBIOrV_wJfsbKPo9s.UZIK3uPzviKEg9IrNtgni2Q6Is5XL3jXofNvfRj_25Y&dib_tag=se&keywords=laptop&qid=1723796540&sprefix=laptop%2Caps%2C217&sr=8-308
236,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 64 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","52,994",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTE2Mzg3NDUyMTEyNDg2OjE3MjM3OTY1NDE6c3BfYnRmOjMwMDE0NTgyMzAxNjEzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY821K9%2Fref%3Dsr_1_309_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.uJ_iujapPHSkib1Odd-61KqDU3afVNkN-rB-4O028uypLk0US7CkKjjjBLEj7Dna29U3tAxKcUfZ0pblTlVH5bKP4gFKhM3G_fUo2udZv6UwAmZWdkz8NW9aa11k66K0OjPI_lJG-UXMcGON7nqV4bZqNQp_MTSU8TwrJmCn9We9lru2OTQqwFY1FiPlSltUA4UnvfulosBQmW6Kq7U16wPT3dSBIOrV_wJfsbKPo9s.UZIK3uPzviKEg9IrNtgni2Q6Is5XL3jXofNvfRj_25Y%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796540%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
237,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","53,500",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjUxMTcxNzU5NTI5Nzk4OjE3MjM3OTY0NjU6c3BfbXRmOjMwMDI0NjA4OTY2MTEzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1695IN%2Fdp%2FB0CV9S9VTD%2Fref%3Dsr_1_91_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796465%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
238,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,05,799",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjUxMTcxNzU5NTI5Nzk4OjE3MjM3OTY0NjU6c3BfbXRmOjMwMDE2OTI0MTg3NDUzMjo6MDo6&url=%2FLenovo-Built-WUXGA-OLED-400Nits-83CV002DIN%2Fdp%2FB0CTMQDLQX%2Fref%3Dsr_1_92_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796465%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
239,"(Refurbished) Lenovo V310 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/BT/Webcam/Intel HD Graphics)  ","14,399",https://amazon.in//Refurbished-Lenovo-Laptop-Windows-Graphics/dp/B0D9DH3WS2/ref=sr_1_93?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-93
240,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","35,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_94?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-94
241,"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  ","25,770",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_95?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-95
242,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","35,490",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_96?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-96
243,"ASUS Vivobook 16, IntelCoreâ„¢ i3-1215U 12th Gen, Thin and Light Laptop, 16-inch (40.64 cm) FHD+, (8 GB RAM/512GB SSD/Windows 11/Fingerprint/Black/1.88kg), X1605ZAB-MB322WS  ","34,990",https://amazon.in//ASUS-Vivobook-Intel%C2%AECoreTM-FingerPrint-X1605ZAB-MB322WS/dp/B0CFVYSZFG/ref=sr_1_97?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-97
244,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Win11 Home/16 GB RAM/1 TB SSD/MS Office) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Backlit Keyboard, Steel Gray, 1.59KG  ","58,990",https://amazon.in//Acer-i7-1255U-Premium-AL15-52-Keyboard/dp/B0D4VPTMD5/ref=sr_1_98?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-98
245,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","52,890",https://amazon.in//Acer-i7-1255U-Premium-Windows-AL15-52/dp/B0D262KC1J/ref=sr_1_53?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.4hINc7wPKAEhUSyIIZg482fqBPdd9Qk0OxYXFzGhDBZdJ1jhBWZpnaDLeha6OypMqPq_MPlvBpizUzNg6A3mj068GzxxjrLYTottTVscPccEGTMg2oJROCY0W-iedc0N6yqezXT1ltDcw2sJDIQjMlbA4lCscHuLZxbnU8NUvC0QeYYNRT2aAS9LgK14ko-ObEPizwTDYs4H9HQrfcq5J21VmCqr2Wg7dk5AFeg3la8.nbeJPzF3aOkNMozwbLe3m2ONTQLfcT9ysBhQy6G2UMU&dib_tag=se&keywords=laptop&qid=1723796456&sprefix=laptop%2Caps%2C217&sr=8-53
246,"Lenovo LOQ 2024 Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/1Yr ADP Free/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS0098IN  ","68,990",https://amazon.in//Lenovo-i5-12450HX-300Nits-Graphics-83GS0098IN/dp/B0DB218DK7/ref=sr_1_99?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-99
247,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","54,697",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_100?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA&dib_tag=se&keywords=laptop&qid=1723796465&sprefix=laptop%2Caps%2C217&sr=8-100
248,"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU  ","33,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjUxMTcxNzU5NTI5Nzk4OjE3MjM3OTY0NjU6c3BfYnRmOjMwMDI4NzA4MTI1MTMzMjo6MDo6&url=%2FHP-15-6-inch-Graphics-Privacy-fc0026AU%2Fdp%2FB0C3RCR4K7%2Fref%3Dsr_1_101_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796465%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
249,"Acer Aspire Lite AMD Ryzen 5-5500U Processor Premium Laptop (16GB RAM/512GB SSD/Win11 Home/AMD Radeon Graphics) AL15-41, 39.62cm(15.6"") Full HD Display, Multi Color Backlit Keyboard, Steel Gray,1.59KG  ","36,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjUxMTcxNzU5NTI5Nzk4OjE3MjM3OTY0NjU6c3BfYnRmOjMwMDI5MTkyNzA3NjgzMjo6MDo6&url=%2FAcer-Processor-Graphics-AL15-41-Keyboard%2Fdp%2FB0D4Z8WF34%2Fref%3Dsr_1_102_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.HA4aKKS17AHTCwpNPie7yxY5AM4MbFuouZGpp8s_F6LRZnhyiKu6YXdzL50IiqArjXkmJVSDyGCKjiN29rkbgNjo8ArOvQ5SWsjU73eF2BRd7On5niMrw_a0J908EsPSFPLmktNThzAK_M_jiB3ET-Ai3xWrA_yhFzOVvP48YFuRy92vctw5quEQP0XYUr-3vaUeeE0ATQJ5j3MqypgygK_9eppqycrA--b-nsZ_m0g.vaC9x9vYvPWB_oBLe2Jp5P23c3XPNhL40aysvsvUsEA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796465%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA2O31F4SIE8G6G
250,"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN  ","63,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDI2ODEzMTI5OTU3MTY0OjE3MjM3OTY0NzE6c3BfYXRmX25leHQ6MzAwMjQ2MDg5NjYwNzMyOjowOjo&url=%2FMSI-i5-13420H-Windows-GeForce-B13UC-1805IN%2Fdp%2FB0CV9J1QSM%2Fref%3Dsr_1_97_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.e0nIyQY6UnYoL9nxgloR5kxQeYtD_DzWfV5JHkaWv-D5Z_1uuqTxSlOgpXqpryaojn6DC3ok9iiyI9Ku16ZtVgLa5OwY8wvSOcSR6g67FF-MqZejick4oa1OY271m84SF3KxGy5F9nDuXX-7qNmByjXlX6H-eN55vGYgYBJpbKNJaxyMCWyHGJo6GtqpLSx1GKtDNAj8H8RCTf2mMrIIiVHaBg5m3p8Z4tVuKSju3XM.rrcMWs22PPwCU9TZWbCLU2aKDckAV3gjqTB6P8Rt30M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796471%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
251,"Primebook S 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage, Black)  ","15,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDI2ODEzMTI5OTU3MTY0OjE3MjM3OTY0NzE6c3BfYXRmX25leHQ6MzAwMjEzNjczMDYzMTMyOjowOjo&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y359QD%2Fref%3Dsr_1_98_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.e0nIyQY6UnYoL9nxgloR5kxQeYtD_DzWfV5JHkaWv-D5Z_1uuqTxSlOgpXqpryaojn6DC3ok9iiyI9Ku16ZtVgLa5OwY8wvSOcSR6g67FF-MqZejick4oa1OY271m84SF3KxGy5F9nDuXX-7qNmByjXlX6H-eN55vGYgYBJpbKNJaxyMCWyHGJo6GtqpLSx1GKtDNAj8H8RCTf2mMrIIiVHaBg5m3p8Z4tVuKSju3XM.rrcMWs22PPwCU9TZWbCLU2aKDckAV3gjqTB6P8Rt30M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796471%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
252,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","54,697",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_99?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.e0nIyQY6UnYoL9nxgloR5kxQeYtD_DzWfV5JHkaWv-D5Z_1uuqTxSlOgpXqpryaojn6DC3ok9iiyI9Ku16ZtVgLa5OwY8wvSOcSR6g67FF-MqZejick4oa1OY271m84SF3KxGy5F9nDuXX-7qNmByjXlX6H-eN55vGYgYBJpbKNJaxyMCWyHGJo6GtqpLSx1GKtDNAj8H8RCTf2mMrIIiVHaBg5m3p8Z4tVuKSju3XM.rrcMWs22PPwCU9TZWbCLU2aKDckAV3gjqTB6P8Rt30M&dib_tag=se&keywords=laptop&qid=1723796471&sprefix=laptop%2Caps%2C217&sr=8-99
253,"Dell [Smartchoice] Inspiron 5430 Thin & Light Laptop, 13th Gen Intel Core i7-1360P/16GB/1TB SSD/14.0"" (35.56cm) FHD+ WVA 250 nits/Backlit KB + FPR/Windows 11 + MSO'21/15 Month McAfee/Silver/1.59kg  ","76,990",https://amazon.in//Dell-Inspiron-5430-i7-1360P-Processor/dp/B0C91QWF1X/ref=sr_1_100?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.e0nIyQY6UnYoL9nxgloR5kxQeYtD_DzWfV5JHkaWv-D5Z_1uuqTxSlOgpXqpryaojn6DC3ok9iiyI9Ku16ZtVgLa5OwY8wvSOcSR6g67FF-MqZejick4oa1OY271m84SF3KxGy5F9nDuXX-7qNmByjXlX6H-eN55vGYgYBJpbKNJaxyMCWyHGJo6GtqpLSx1GKtDNAj8H8RCTf2mMrIIiVHaBg5m3p8Z4tVuKSju3XM.rrcMWs22PPwCU9TZWbCLU2aKDckAV3gjqTB6P8Rt30M&dib_tag=se&keywords=laptop&qid=1723796471&sprefix=laptop%2Caps%2C217&sr=8-100
254,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","52,029",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_101?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.e0nIyQY6UnYoL9nxgloR5kxQeYtD_DzWfV5JHkaWv-D5Z_1uuqTxSlOgpXqpryaojn6DC3ok9iiyI9Ku16ZtVgLa5OwY8wvSOcSR6g67FF-MqZejick4oa1OY271m84SF3KxGy5F9nDuXX-7qNmByjXlX6H-eN55vGYgYBJpbKNJaxyMCWyHGJo6GtqpLSx1GKtDNAj8H8RCTf2mMrIIiVHaBg5m3p8Z4tVuKSju3XM.rrcMWs22PPwCU9TZWbCLU2aKDckAV3gjqTB6P8Rt30M&dib_tag=se&keywords=laptop&qid=1723796471&sprefix=laptop%2Caps%2C217&sr=8-101
